(105,1,300,114,1255,2,0,2021-01-03',1112,'Almacen','2','3','')
(106,1,300,46,490,2,0,2021-01-03',1112,'Almacen','2','3','')
(107,1,300,114,1315,2,0,2021-01-04',1112,'Almacen','4','1','')
(108,1,300,46,510,2,0,2021-01-04',1112,'Almacen','4','1','')
(109,1,300,114,1280,2,0,2021-01-04',1112,'Almacen','4','1','')
(110,1,300,46,500,2,0,2021-01-04',1112,'Almacen','4','1','')
(111,1,300,114,1010,2,2,2021-01-04',1112,'Almacen','4','1','')
(112,1,300,46,395,2,2,2021-01-04',1112,'Almacen','4','1','')
(113,1,300,114,1310,2,0,2021-01-04',1112,'Almacen','4','1','')
(114,1,300,46,515,2,0,2021-01-04',1112,'Almacen','4','1','')
(115,1,350,80,840,2,1,2021-01-04',1054,'Almacen','4','1','')
(116,1,350,80,830,2,1,2021-01-04',1054,'Almacen','4','1','')
(117,1,350,80,885,2,0,2021-01-04',1054,'Almacen','4','1','')
(118,1,350,80,890,2,0,2021-01-04',1054,'Almacen','4','1','')
(119,1,350,80,890,2,0,2021-01-04',1054,'Almacen','4','1','')
(120,1,350,80,885,2,0,2021-01-04',1054,'Almacen','4','1','')
(121,1,350,80,880,2,0,2021-01-04',1054,'Almacen','4','1','')
(122,1,350,80,875,2,0,2021-01-04',1054,'Almacen','4','1','')
(123,1,350,80,895,2,1,2021-01-04',1054,'Almacen','4','1','')
(124,1,350,80,875,2,1,2021-01-04',1054,'Almacen','4','1','')
(125,1,350,80,900,2,0,2021-01-04',1054,'Almacen','3','2','')
(126,1,350,80,885,2,0,2021-01-04',1054,'Almacen','3','2','')
(127,1,350,80,890,2,0,2021-01-04',1054,'Almacen','3','2','')
(128,1,350,80,880,2,0,2021-01-04',1054,'Almacen','3','2','')
(129,1,350,80,915,2,0,2021-01-04',1054,'Almacen','3','2','')
(130,1,350,80,905,2,0,2021-01-04',1054,'Almacen','3','2','')
(131,1,350,80,925,2,0,2021-01-04',1054,'Almacen','3','2','')
(132,1,350,80,910,2,0,2021-01-04',1054,'Almacen','3','2','')
(133,1,350,80,915,2,0,2021-01-04',1054,'Almacen','3','2','')
(134,1,350,80,905,2,0,2021-01-04',1054,'Almacen','3','2','')
(135,1,350,80,910,2,0,2021-01-04',1054,'Almacen','3','2','')
(136,1,350,80,890,2,0,2021-01-04',1054,'Almacen','3','2','')
(137,1,350,80,875,2,0,2021-01-04',1054,'Almacen','3','2','')
(138,1,350,80,870,2,0,2021-01-04',1054,'Almacen','3','2','')
(139,1,350,80,895,2,0,2021-01-04',1054,'Almacen','3','2','')
(140,1,350,80,890,2,0,2021-01-04',1054,'Almacen','3','2','')
(141,1,350,80,920,2,0,2021-01-04',1054,'Almacen','3','2','')
(142,1,350,80,890,2,0,2021-01-04',1054,'Almacen','3','2','')
(143,1,350,80,910,2,0,2021-01-04',1054,'Almacen','3','2','')
(144,1,350,80,895,2,0,2021-01-04',1054,'Almacen','3','2','')
(145,1,350,80,905,2,0,2021-01-04',1054,'Almacen','2','3','')
(146,1,350,80,890,2,0,2021-01-04',1054,'Almacen','2','3','')
(147,1,350,80,905,2,0,2021-01-04',1054,'Almacen','2','3','')
(148,1,350,80,905,2,0,2021-01-04',1054,'Almacen','2','3','')
(149,1,350,80,910,2,0,2021-01-04',1054,'Almacen','2','3','')
(150,1,350,80,890,2,0,2021-01-04',1054,'Almacen','2','3','')
(151,1,350,80,890,2,0,2021-01-04',1054,'Almacen','2','3','')
(152,1,350,80,890,2,0,2021-01-04',1054,'Almacen','2','3','')
(153,1,350,80,905,2,0,2021-01-04',1054,'Almacen','2','3','')
(154,1,350,80,900,2,0,2021-01-04',1054,'Almacen','2','3','')
(155,1,350,80,880,2,0,2021-01-04',1054,'Almacen','2','3','')
(156,1,350,80,870,2,0,2021-01-04',1054,'Almacen','2','3','')
(157,1,350,80,880,2,0,2021-01-04',1054,'Almacen','2','3','')
(158,1,350,80,870,2,0,2021-01-04',1054,'Almacen','2','3','')
(159,1,350,80,865,2,0,2021-01-04',1054,'Almacen','2','3','')
(160,1,350,80,860,2,0,2021-01-04',1054,'Almacen','2','3','')
(161,1,350,80,870,2,0,2021-01-04',1054,'Almacen','2','3','')
(162,1,350,80,870,2,0,2021-01-04',1054,'Almacen','2','3','')
(163,1,350,80,850,2,0,2021-01-05',1054,'Almacen','4','1','')
(164,1,350,80,850,2,0,2021-01-05',1054,'Almacen','4','1','')
(165,1,350,80,870,2,1,2021-01-05',1054,'Almacen','4','1','')
(166,1,350,80,890,2,1,2021-01-05',1054,'Almacen','4','1','')
(167,1,350,80,855,2,0,2021-01-05',1054,'Almacen','4','1','')
(168,1,350,80,855,2,0,2021-01-05',1054,'Almacen','4','1','')
(169,1,350,80,880,2,0,2021-01-05',1054,'Almacen','4','1','')
(170,1,350,80,870,2,0,2021-01-05',1054,'Almacen','4','1','')
(171,1,350,80,885,2,0,2021-01-05',1054,'Almacen','4','1','')
(172,1,350,80,880,2,0,2021-01-05',1054,'Almacen','4','1','')
(173,1,350,80,885,2,0,2021-01-05',1054,'Almacen','4','1','')
(174,1,350,80,890,2,0,2021-01-05',1054,'Almacen','4','1','')
(175,1,350,80,930,2,0,2021-01-05',1054,'Almacen','4','1','')
(176,1,350,80,915,2,0,2021-01-05',1054,'Almacen','4','1','')
(177,1,350,80,905,2,0,2021-01-05',1054,'Almacen','4','1','')
(178,1,350,80,880,2,0,2021-01-05',1054,'Almacen','4','1','')
(179,1,350,80,890,2,0,2021-01-05',1054,'Almacen','4','1','')
(180,1,350,80,870,2,0,2021-01-05',1054,'Almacen','4','1','')
(181,1,350,80,915,2,0,2021-01-05',1054,'Almacen','4','1','')
(182,1,350,80,900,2,0,2021-01-05',1054,'Almacen','4','1','')
(183,1,350,160,1615,3,1,2021-01-05',1135,'Almacen','3','2','')
(184,1,350,160,1655,2,0,2021-01-05',1135,'Almacen','3','2','')
(185,1,350,160,1745,2,0,2021-01-05',1135,'Almacen','3','2','')
(186,1,350,160,1740,2,0,2021-01-05',1135,'Almacen','3','2','')
(187,1,350,160,1775,2,0,2021-01-05',1135,'Almacen','3','2','')
(188,1,350,160,1690,2,0,2021-01-05',1135,'Almacen','3','2','')
(189,1,350,160,1710,2,0,2021-01-05',1135,'Almacen','3','2','')
(190,1,350,160,1715,2,0,2021-01-05',1135,'Almacen','3','2','')
(191,1,350,160,1700,2,0,2021-01-05',1135,'Almacen','3','2','')
(192,1,350,160,1690,2,0,2021-01-05',1135,'Almacen','3','2','')
(193,1,350,160,1700,2,0,2021-01-05',1135,'Almacen','2','3','')
(194,1,350,160,1705,2,0,2021-01-05',1135,'Almacen','2','3','')
(195,1,350,160,1665,2,0,2021-01-05',1135,'Almacen','2','3','')
(196,1,350,160,1680,2,0,2021-01-05',1135,'Almacen','2','3','')
(197,1,350,160,1690,2,0,2021-01-05',1135,'Almacen','2','3','')
(198,1,350,160,1690,2,0,2021-01-05',1135,'Almacen','2','3','')
(199,1,350,13.2(12),1740,2,0,2021-01-05',1054,'Almacen','2','3','')
(200,1,350,13.2(12),1800,2,1,2021-01-05',1054,'Almacen','2','3','')
(201,1,350,13.2(12),1715,2,0,2021-01-06',1054,'Almacen','4','1','')
(202,1,350,160,1675,2,0,2021-01-06',1135,'Almacen','4','1','')
(203,1,350,13.2(12),1745,2,0,2021-01-06',1054,'Almacen','4','1','')
(204,1,350,13.2(12),1810,2,0,2021-01-06',1054,'Almacen','4','1','')
(205,1,350,13.2(12),1730,2,0,2021-01-06',1054,'Almacen','4','1','')
(206,1,350,13.2(12),1820,2,0,2021-01-06',1054,'Almacen','4','1','')
(207,1,350,13.2(12),1740,2,0,2021-01-06',1054,'Almacen','4','1','')
(208,1,350,13.2(12),1745,2,1,2021-01-06',1054,'Almacen','4','1','')
(209,1,350,13.2(12),1805,2,0,2021-01-06',1054,'Almacen','4','1','')
(210,1,350,13.2(12),1750,2,0,2021-01-06',1054,'Almacen','4','1','')
(211,1,350,13.2(12),1815,2,0,2021-01-06',1054,'Almacen','4','1','')
(212,1,350,13.2(12),1730,2,0,2021-01-06',1054,'Almacen','3','2','')
(213,1,350,13.2(12),1765,2,0,2021-01-06',1054,'Almacen','3','2','')
(214,1,350,13.2(12),1730,2,2,2021-01-06',1054,'Almacen','3','2','')
(215,1,350,13.2(12),1800,2,0,2021-01-06',1054,'Almacen','3','2','')
(216,1,350,13.2(12),1820,2,0,2021-01-06',1054,'Almacen','3','2','')
(217,1,350,13.6(11),1680,2,0,2021-01-06',1054,'Almacen','3','2','')
(218,1,350,13.6(11),1690,2,0,2021-01-06',1054,'Almacen','3','2','')
(219,1,350,13.6(11),1630,2,1,2021-01-06',1054,'Almacen','3','2','')
(220,1,350,13.6(11),1655,2,0,2021-01-06',1054,'Almacen','3','2','')
(221,1,350,13.6(11),1675,2,0,2021-01-06',1054,'Almacen','3','2','')
(222,1,350,13.6(11),1640,2,0,2021-01-06',1054,'Almacen','2','3','')
(223,1,350,13.6(11),1585,2,0,2021-01-06',1054,'Almacen','2','3','')
(224,1,350,13.6(11),1540,2,1,2021-01-06',1054,'Almacen','2','3','')
(225,1,350,13.6(11),1690,2,0,2021-01-06',1054,'Almacen','2','3','')
(226,1,350,13.6(11),1510,2,1,2021-01-06',1054,'Almacen','2','3','')
(227,1,350,13.6(11),1635,2,0,2021-01-06',1054,'Almacen','2','3','')
(228,1,350,13.6(11),1710,2,0,2021-01-06',1054,'Almacen','2','3','')
(229,1,350,13.6(11),1690,2,0,2021-01-06',1054,'Almacen','2','3','')
(230,1,350,13.6(11),1650,2,1,2021-01-07',1054,'Almacen','4','1','')
(231,1,350,13.6(11),1680,2,0,2021-01-07',1054,'Almacen','4','1','')
(232,1,350,13.6(11),1685,2,0,2021-01-07',1054,'Almacen','4','1','')
(233,1,350,13.6(11),1670,2,0,2021-01-07',1054,'Almacen','4','1','')
(234,1,350,8(20),1815,2,0,2021-01-07',0,'Almacen','4','1','')
(235,1,350,13.7(11),1690,2,0,2021-01-07',1054,'Almacen','4','1','')
(236,1,350,13.7(11),1680,2,0,2021-01-07',1054,'Almacen','4','1','')
(237,1,350,13.7(11),1715,2,0,2021-01-07',1054,'Almacen','4','1','')
(238,1,350,13.7(11),1710,2,0,2021-01-07',1054,'Almacen','4','1','')
(239,1,350,13.7(11),1700,2,0,2021-01-07',1054,'Almacen','4','1','')
(240,1,350,13.7(11),1700,2,0,2021-01-07',1054,'Almacen','4','1','')
(241,1,350,13.7(11),1700,2,0,2021-01-07',1054,'Almacen','4','1','')
(242,1,350,13.7(11),1710,2,0,2021-01-07',1054,'Almacen','3','2','')
(243,1,350,13.7(11),1705,2,0,2021-01-07',1054,'Almacen','3','2','')
(244,1,350,13.7(11),1720,2,0,2021-01-07',1054,'Almacen','3','2','')
(245,1,350,13.7(11),1660,2,0,2021-01-07',1054,'Almacen','3','2','')
(246,1,350,13.7(11),1695,2,0,2021-01-07',1054,'Almacen','3','2','')
(247,1,350,13.7(11),1680,2,0,2021-01-07',1054,'Almacen','3','2','')
(248,1,350,13.7(11),1750,2,0,2021-01-07',1054,'Almacen','3','2','')
(249,1,350,13.7(11),1735,2,0,2021-01-07',1054,'Almacen','3','2','')
(250,1,350,13.7(11),1705,2,0,2021-01-07',1054,'Almacen','3','2','')
(251,1,350,13.7(11),1675,2,0,2021-01-07',1054,'Almacen','2','3','')
(252,1,350,70,795,2,1,2021-01-07',1057,'Almacen','2','3','')
(253,1,350,90,990,2,1,2021-01-07',1057,'Almacen','2','3','')
(254,1,350,70,795,2,0,2021-01-07',1057,'Almacen','2','3','')
(255,1,350,90,1000,2,0,2021-01-07',1057,'Almacen','2','3','')
(256,1,350,70,790,2,0,2021-01-07',1057,'Almacen','2','3','')
(257,1,350,90,995,2,0,2021-01-07',1057,'Almacen','2','3','')
(258,1,350,70,795,2,0,2021-01-07',1057,'Almacen','2','3','')
(259,1,350,90,1000,2,0,2021-01-07',1057,'Almacen','2','3','')
(260,1,350,70,790,2,0,2021-01-07',1057,'Almacen','2','3','')
(261,1,350,90,1005,2,0,2021-01-07',1057,'Almacen','2','3','')
(262,1,350,70,790,2,0,2021-01-07',1057,'Almacen','2','3','')
(263,1,350,90,1000,2,0,2021-01-07',1057,'Almacen','2','3','')
(264,1,350,70,780,2,0,2021-01-07',1057,'Almacen','2','3','')
(265,1,350,90,975,2,0,2021-01-07',1057,'Almacen','2','3','')
